isbn,title,publisher,publication_date,book_format,reading_age,print_length,item_weight,length,width,height,rating,number_of_reviews,price,best_sellers_rank,customer_reviews
9781941082249,Kumon Pre-K & Up Logic (Kumon Thinking Skills Workbooks),kumon,2015-08-14,paperback,toddler,-0.02433209412263053,-0.15066225471411243,1.3335267461391722,0.9522112154882416,-0.6008115747898392,0.33891010832859686,-0.17611524999912365,-0.29439570751033955,-0.8105012389972401,0.33891010832859686
9781409304616,Peppa Pig: Peppa's Snowy Fun [Board book] Ladybird,ladybird,2009-09-25,board_book,toddler,-0.4046898090138725,-0.45089288180265996,-0.9198002724417677,0.08808986067053647,-0.17614560278747832,0.33891010832859686,-0.252789501685458,-0.3619707440476628,0.5699471380635651,0.33891010832859686
9781570644467,Barney And BJ Go To The Zoo,scholastic,1999-01-01,paperback,preschool,-0.35714509465246724,-0.8209445849583116,-0.3331352498526471,0.6770133317883356,-0.6008115747898392,-1.1878719407158944,-0.25826623394876763,-0.2555482227376755,-0.47062550790558577,-1.1878719407158944
9782764350973,"Thomas & Friends Spills & Thrills Read & Doodle - Learning resources for kids, a magnetic drawing pad, an easy-to-use pen, 22-page board book for reading and drawing",phidal,2020-12-21,board_book,toddler,-0.3690312732428186,-0.05291274822016668,1.844636424909997,0.7981004006162946,0.5740976144166925,-0.42448091619364925,-0.2600918113698708,-0.033236146013438224,-0.36548779024549716,-0.42448091619364925
9781338741056,Dog Man: A Tale of Two Kitties: A Graphic Novel (Dog Man #3): From the Creator of Captain Underpants (3),graphix,2021-08-03,,preadolescence,1.021651621828285,1.5920718039208057,-0.22202445011985916,-0.5613771448612417,0.1069650452140955,0.5297578644591575,2.7259911334253926,-0.2617507623232269,-0.8252950675631681,0.5297578644591575
9781445468341,Disney Make it Sparkly - Dress-Up Doll Book: Help the princesses find their party style!,parragon,1766-01-01,paperback,toddler,-0.9219985235752387,-0.4020181285556871,1.2490825383422535,1.4750871945180628,-0.6715892367902326,-0.42448091619364925,-0.25573851136570164,-0.012669830545557273,0.03490541348659,-0.42448091619364925
9780603563331,Storybook for Everyday of the Week,dean_&_son,,board_book,,-0.0005597369419279036,1.0335031953839728,-0.5864678732434038,-1.4530182880489373,4.396091362437939,-1.1878719407158944,-0.26065352749944104,1.4892538596491556,0.3764639933838537,-1.1878719407158944
9780753430880,Fur and Feathers,kingfisher,2012-01-01,paperback,preschool,-0.309600380291062,-0.7965072083348251,0.009086013324339592,-0.49532965277326413,-0.7282113663905474,1.7494263463479688e-12,-0.011525703335654171,-0.38547510458238393,0.03902401949017409,1.773063519048862e-12
9781405234719,Emily Tsl 25 (Thomas Story Library),egmont,2008-01-01,paperback,preschool,-0.2977142017007107,-0.8432873292997849,-0.18509905601982105,-0.19478293066400332,-0.48795187026535514,0.14806235219803449,-0.2600918113698708,-0.2875402690210459,0.17792574985099907,0.14806235219803449
9781472356536,Disney Sofia the First the Floating Palace Deluxe Picture Book,parragon,2014-01-01,paperback,toddler,-0.2620556659296568,-0.42994655898252876,0.986861050972874,1.2164011838401516,-0.7282113663905474,-0.6153286723242098,-0.2586875210459453,-0.2901518646360149,0.7186241320273352,-0.6153286723242098
9781409306177,Peppa Pig Fairy Tale Little Library,ladybird,2000-01-01,paperback,toddler,-0.14319388002614364,-0.590535033936868,-2.373129532946634,-1.711704298726849,1.9471842572243254,-0.04278540393252618,3.2962734339715536,1.1024814970462116,-0.6612859847494958,-0.04278540393252618
9782764333068,Disney Princess Great Adventures My Busy Book,phidal,2020-12-13,board_book,toddler,-0.44034834478492646,1.5920718039208057,0.5513067160203451,0.7155410355063225,1.5508293500221222,0.14806235219803449,-0.13089710156872134,-0.07469522640107129,-0.5981167300225059,0.14806235219803449
9780916119683,Cinderella Dressed In Yellow (Fun and Fantasy Learn to Read),creative_teaching_pr,1998-01-01,paperback,preschool,-0.4046898090138725,-0.8768014458119949,-0.22202445011985916,-0.42377820301128866,-0.6008115747898392,-1.1878719407158944,-0.2600918113698708,-0.47753385001004167,-0.04006807545631272,-1.1878719407158944
9781743088517,Sing-along Christmas Carols Book and Cd (2012-10-01),hinkler,1851-01-01,hardcover,toddler,-0.4462914340801021,0.7989043797985032,1.075749690759104,1.1503536917521737,-0.28938986198810795,-1.378719696846456,-0.25967052427269316,-0.08612095721656077,0.18666348693235485,-1.378719696846456
9780375861772,Stuck in the Mud (Thomas & Friends) (Step into Reading),random_house_books_for_young_readers,2009-08-11,paperback,toddler,-0.309600380291062,-0.8090750020269039,0.00019714934571674511,-0.42377820301128866,-0.798989028390941,0.33891010832859686,-0.22231640165627384,0.330754992822868,-0.7701085050537562,0.33891010832859686
9781445407227,Disney CD Read Along: Alice in Wonderland,parragon,2010-10-16,hardcover,toddler,-0.35079616160269533,-0.6533740023972618,0.051246786723113696,0.13045637394296278,-0.5188034661033276,-3.47804501428263,-0.2612152436290113,0.052293610376796945,1.1036623860629258,-3.47804501428263
9781338864359,"Captain Underpants and the Big, Bad Battle of the Bionic Booger Boy, Part 2: The Revenge of the Ridiculous Robo-Boogers: Color Edition (Captain Underpants #7): From the Creator of Dog Man",scholastic,2023-03-07,,preadolescence,0.5462044782142325,1.5920718039208057,-0.22202445011985916,-0.5613771448612417,0.1069650452140955,0.5297578644591575,0.32381210531836774,-0.3404250802241684,-0.8217083042096848,0.5297578644591575
9781409582519,Lift the Flap Shapes,usborne,2015-01-12,hardcover,toddler,-0.4046898090138725,-0.2623759764214789,0.5335289880630986,1.0843061996641967,0.050342915613780674,0.33891010832859686,-0.2504022081347846,0.29256040695394614,-0.3655172839596875,0.33891010832859686
9781488933622,School Zone Beginning Sight Words Flash Cards (new cover),hinkler,,paperback,toddler,1.1765289660800793,-0.5975171415435786,-1.670909278635414,-2.1024852935807155,1.9471842572243254,9.30954480198701e-11,0.10582331052982527,0.5909746513775597,0.35966414407494063,9.590875107027782e-11
9780593304440,Super Mario: Meet Mario! (Nintendo®) (Step into Reading),random_house_books_for_young_readers,2021-05-25,paperback,preschool,-0.309600380291062,-0.8139624773516012,0.00019714934571674511,-0.42377820301128866,-0.798989028390941,0.5297578644591575,0.030034569553145284,-0.36654103637385854,-0.8230718423110965,0.5297578644591575
9781409519034,See Inside: Ships,usborne,2010-10-29,hardcover,toddler,-0.4046898090138725,0.0727651887006206,0.9157501391438897,1.1283378610561816,0.050342915613780674,0.5297578644591575,-0.25601936943048675,0.8139001815921354,-0.3057084010207751,0.5297578644591575
9781450825962,Disney Princess - DeLIGHTful Dreams - Pop-Up Board Book Book and Sound Flashlight Toy - PI Kids,phoenix_international,2012-05-30,board_book,toddler,-0.45223452337527775,1.5920718039208057,-0.3331352498526471,-0.14858031931138257,1.8764065952239322,-0.23363316006308685,-0.2388870274785952,-0.24020509849973254,-0.7876867587112112,-0.23363316006308685
9781407583044,Disney Mini Board Books - Princess - Ariel: Underwater World,parragon,,board_book,toddler,-0.44034834478492646,-0.639409787183841,-0.05158662825528842,-0.03409977497889125,-0.44773279704403385,-1.626031498232892e-11,-0.06944214478532965,-0.2493456831521241,0.1627222565803464,-1.6810469984348048e-11
9780679805274,"Oh, the Places You'll Go!",random_house_books_for_young_readers,1990-01-22,paperback,toddler,-0.16696623720684628,-0.0948053938604291,1.0268609388766776,0.8476360196822776,-0.36016752398850144,0.7206056205897199,7.220984031278647,-0.2617507623232269,-0.8253783599967612,0.7206056205897199
9781474915083,"The Usborne Reading Collection (Yellow Set) [Oct 19, 2015] Usborne",usborne,2015-10-19,paperback,toddler,4.483883707591896,9.534917417314565,-0.008691714632906102,0.6935252048103296,6.519421222449745,0.14806235219803449,-0.23776359521945475,2.251910017084448,-0.2396097104408221,0.14806235219803449
9780698177444,Little Miss Trouble and the Mermaid (Mr. Men and Little Miss),price_stern_sloan,2008-05-01,,preschool,-0.309600380291062,-0.16246780781155504,0.049236699515127366,0.07199989022275745,-0.23946106825929517,0.33891010832859686,-0.22821442101676112,-0.3596855978845649,-0.009941252677267282,0.33891010832859686
9780736434560,The Big Case (Disney Zootopia) (Step into Reading),penguin_random_house,2016-01-19,paperback,preschool,-0.309600380291062,-0.4651046432463682,0.00019714934571674511,-0.42377820301128866,-0.7706779635907836,0.14806235219803449,-0.2401508887701282,-0.3596855978845649,-0.8162036301639893,0.14806235219803449
9780916119416,What's the Weather Like Today? (Emergent Reader Science; Level 2),creative_teaching_pr,1998-01-01,paperback,preschool,-0.4046898090138725,-0.8209445849583116,0.00019714934571674511,-0.28617926116133563,-0.6008115747898392,-1.1878719407158944,-0.26065352749944104,-0.2728500436868452,0.21513966798314818,-1.1878719407158944
9781782356189,Sleeping Beauty (Reading with Phonics),make_believe_ideas,2013-01-01,hardcover,toddler,-0.309600380291062,1.5920718039208057,-1.062022096099736,-1.1282847852830482,-0.4026341211887375,-0.04278540393252618,-0.2574236597544123,-0.2862344712135614,0.24946914466545983,-0.04278540393252618
9780723292081,Peppa Pig: Practise with Peppa: Wipe-Clean Writing,penguin_random_house,2014-06-05,paperback,preschool,-0.4046898090138725,-0.8900674502647447,1.195749354470515,0.8476360196822776,-0.841455625591177,0.14806235219803449,0.5508858506971273,-0.2464076380852839,-0.7573489234971245,0.14806235219803449
9781409550259,Look Inside Things That Go (International Edition),usborne,2013-01-01,board_book,toddler,-0.4165759876042238,0.0727651887006206,-0.09758035441913694,0.6054618820263601,-0.17614560278747832,0.5297578644591575,-0.08820667572138499,-0.02115751629420656,-0.5738688006088362,0.5297578644591575
9781338323214,Dog Man: Fetch-22: A Graphic Novel (Dog Man #8): From the Creator of Captain Underpants,graphix,2019-12-10,,preadolescence,0.9265621931054744,0.4079063538227202,-0.3331352498526471,-0.5613771448612417,0.1069650452140955,0.7206056205897199,4.36943209951545,-0.2617507623232269,-0.8253428583037543,0.7206056205897199
9781742114866,The Things I Love About Me,five_mile,2025-09-01,hardcover,toddler,-0.35714509465246724,-0.03894853300674591,0.22241874881129264,1.5026069828880537,-0.24692326478787185,0.33891010832859686,-0.2550363662037389,-0.3143091240744783,-0.41204225264525063,0.33891010832859686
9780736430937,The Journey Home (Disney/Pixar The Good Dinosaur) (Step into Reading),penguin_random_house,2015-10-13,paperback,preschool,-0.35714509465246724,-0.49827164778657057,0.00019714934571674511,-0.42377820301128866,-0.7423668987906261,0.33891010832859686,-0.2334102952152856,-0.3923305430716776,-0.5172517929611917,0.33891010832859686
9782764322512,Disney Minnie Stuck on Stories,phidal,2013-02-01,board_book,toddler,-0.44034834478492646,0.3520494929690369,0.23800312099457183,0.38359325373961195,-0.027399094378373685,-0.8061764284547722,-0.25784494685158993,0.09081464569758987,0.3849756709790401,-0.8061764284547722
9781403144461,Dianetics: The Modern Science of Mental Health,"bridge_publications,_inc.",2007-11-01,,adolescence or above,3.529635304392412,2.027755318579535,0.09797465311057042,-0.2256357267473561,1.423429558421414,-0.6153286723242098,0.007425495337944125,-0.49026537863301556,-0.8210799242434623,-0.6153286723242098
9780981924205,Winning with Accountability: The Secret Language of High-Performing Organizations,cornerstone_leadership_institute,2008-10-12,paperback,preschool,0.10047278107605825,-0.5416602806898952,0.00019714934571674511,-0.42377820301128866,-0.6008115747898392,-0.04278540393252618,-0.1902985822707716,-0.05902565271125726,-0.8112077226880777,-0.04278540393252618
9780603564147,Emily's New Route (Thomas & Friends),dean_&_son,2009-01-01,hardcover,toddler,-0.35714509465246724,-0.742046769002484,-0.8842448165272755,-1.3209233038729824,-0.5158783803893671,0.9114533767202806,-0.2613556726614038,-0.3051685394220867,0.5952702225954519,0.9114533767202806
9781837959099,"Disney Princess: 5-in-1 Advent Calendar (Countdown to Christmas with stories, activities and quizzes!)",autumn,2024-09-12,paperback,preschool,-0.35714509465246724,1.670271409115962,5.449070768241638,3.9683800208392124,-0.11952347318716365,-0.23363316006308685,-0.2588279500783378,0.787131326538703,-1.695390482842615,-0.23363316006308685
9781445406503,Reference 5+: Children's Dinosaur Encyclopedia,parragon,2010-01-01,hardcover,toddler,0.8314727643826638,1.4691867100427025,-0.6221201446108684,-0.2575608928873009,0.7389732894055016,-0.04278540393252618,-0.25714280168962717,-0.23139096329921213,1.687327423763232,-0.04278540393252618
9781409312147,Peppa Pig Goes to Hospital.,ladybird,,hardcover,toddler,-0.3928036304235212,-0.40900023616239745,-0.8842448165272755,0.13212152206252148,-0.17614560278747832,0.33891010832859686,-0.2227376887534515,-0.22682067097301634,-0.47317507564337474,0.33891010832859686
9780736434331,"Hello, Olaf! (Disney Frozen) (Step into Reading)",penguin_random_house,2015-01-06,paperback,toddler,-0.35714509465246724,1.5920718039208057,0.00019714934571674511,-0.42377820301128866,-0.8131445607910196,0.5297578644591575,-0.14241228222491076,-0.3596855978845649,-0.8172225287532878,0.5297578644591575
9780746063101,The Old Steam Train (Mini Farmyard Tales) (Farmyard Tales Minibook Series),usborne,2005-01-28,paperback,toddler,-0.4046898090138725,1.5920718039208057,-1.3731323353515423,-0.49532965277326413,-0.841455625591177,0.14806235219803449,-0.24632976619540053,-0.09199704735024104,0.48057932919458024,0.14806235219803449
9781409570202,MY FIRST READING LIBRARY 50 USBORNE Titles Box Set,harper_collins,,paperback,preschool,0.0051430331904726975,-0.0016597145065378252,-0.03293028752981501,-0.01963936742514914,-0.022321806117396696,-8.603528115324934e-12,-0.008192043732887828,0.003284996555810489,0.056169480283349546,-8.878211042146295e-12
9781474937146,Lift-the-Flap My Day,usborne,2018-07-18,board_book,toddler,-0.4046898090138725,-0.2623759764214789,0.5513067160203451,1.0843061996641967,-0.0062792139865339965,0.5297578644591575,-0.24703191135736333,0.06861608297035328,-0.6499461978231945,0.5297578644591575
9781409313298,Peppa Pig: Hooray! Says Peppa Finger Puppet Book,ladybird,2012-09-06,board_book,toddler,-0.4165759876042238,-0.059894855826877064,-0.34202411383126996,-0.5613771448612417,0.220209304414725,-0.04278540393252618,-0.2543342210417761,0.02748345203459138,-0.38068715738154263,-0.04278540393252618
9781488930232,Inkredibles Invisible Ink Disney Princess,hinkler,,paperback,toddler,0.5821035098392717,0.9553035901888163,0.46241807623411424,-0.2586594727913451,0.33345356361535466,4.4899023698903847e-11,0.16227120842652376,-0.06798138000655128,-0.394092473111413,4.6310783491888734e-11
9781509833757,The 78-Storey Treehouse (The Treehouse Books),macmillan_childrens,2017-01-01,paperback,adolescence or above,1.7348223372493636,-0.31125072966845185,-0.5686901452861577,-0.9081264783231232,0.4325422904159054,0.14806235219803449,0.11667928253935096,-0.06392239448932412,-0.24382103050128093,0.14806235219803449
9781781860359,"Disney Princess Cinderella Magical Story [Hardcover] [Jan 01, 2012] Disney",parragon,2012-01-01,hardcover,toddler,-0.309600380291062,-0.3950360209489767,-0.026469442590152586,0.23669671786848598,-0.4592562507890523,-0.23363316006308685,-0.25573851136570164,-0.3593591484326938,0.24814300921138088,-0.23363316006308685
9780545103671,Thea Stilton and the Dragon's Code (Geronimo Stilton Special Edition),scholastic,2009-04-15,,preadolescence,0.5462044782142325,1.5920718039208057,-0.555356849318223,-0.8365750285611477,-0.24692326478787185,-0.23363316006308685,-0.14522086287276184,-0.5225838743682572,-0.7941710063939512,-0.23363316006308685
9781488928239,Thomas and Friends: Thomas' Twisty Crayon Colouring Book,hinkler,,paperback,toddler,-0.07617966460314445,-0.19953700796108523,-0.06617585658592931,-0.05490248278689459,-0.12477772793174022,-1.3177914112327862e-11,-0.02424214980022232,-0.015418971977124106,0.09376662125324481,-1.360116788519334e-11
9781472352903,Shapes and Sizes Fun,parragon,,paperback,toddler,0.1120076822089532,0.2515071434324072,-0.025196338554187802,0.02009992481006189,0.20503519622031544,-2.508767891895891e-11,-0.009675974126121622,0.44501230097776234,0.054627411640185905,-2.584655822505654e-11
9780736430906,Anna's Best Friends (Disney Frozen) (Step into Reading),penguin_random_house,2014-01-07,paperback,toddler,-0.35714509465246724,1.5920718039208057,-0.026469442590152586,-0.42377820301128866,-0.798989028390941,0.14806235219803449,-0.19535402743690353,-0.3923305430716776,-0.7616894151021392,0.14806235219803449
9781488904455,101 First Words: Animals (refresh),hinkler,,hardcover,toddler,-0.4046898090138725,-0.4439107741959496,-0.3953572977030086,-0.04400512350541807,-0.4026341211887375,0.9114533767202806,-0.2612152436290113,0.129662130470254,0.08531821123709461,0.9114533767202806
9798270655884,"Lynnie’s River of Wellbeing. The Mouse Who Listens to Her Heart: A Heartwarming Lesson about Empathy, Friendship, Kindness, Self-Belief, and Teamwork",independently_published,2025-10-21,,preschool,-0.07187680848403577,-0.5975171415435786,0.00019714934571674511,-0.42377820301128866,-0.7140558339904687,1.7549301761147774e-10,0.12669856781644576,-0.5225838743682572,-0.6222079058070527,1.8100445726922452e-10
9781405268400,Redstone Handbook (Minecraft),egmont,2013-01-01,hardcover,toddler,-0.02433209412263053,-0.15066225471411243,-0.4886903694785501,-0.1595882346593786,-0.21861219998771445,0.14806235219803449,-0.1407271338362001,-0.0018969986338100903,-0.3615858810940909,0.14806235219803449
9781859974261,Colours and Shapes Wall Chart,autumn,2000-02-01,,,1.904207074279061,-0.29728651445503096,5.097960641086027,-2.493266288434582,2.216139372825821,0.5297578644591575,-0.2591088081431229,0.6190098588250729,-3.030427203534067,0.5297578644591575
9781546176183,Dog Man: Big Jim Believes: A Graphic Novel (Dog Man #14): From the Creator of Captain Underpants,graphix,2025-11-11,,preadolescence,0.8314727643826638,0.4079063538227202,-0.2664687700129742,-0.6439365099712137,0.17774270721448904,0.5297578644591575,-0.25728323072201975,-0.19646087194900155,-0.82547421456788,0.5297578644591575
9782764318812,TinkerBell - My Busy Books (Disney Fairies),phidal,2011-01-01,,toddler,-0.44034834478492646,0.6313337972374532,0.7561737735762674,0.779416793231154,0.010470508128918025,-2.5238062336298235,-0.25938966620790804,0.18579624124521768,-0.06910572943650775,-2.5238062336298235
9781445494708,Disney Pixar Cars My Storybook Library: with Lightning toy!,parragon,2013-08-30,board_book,toddler,-0.3214865588814133,-0.3461612677020039,-1.3731323353515423,-1.6676726373348638,1.4375850908214924,8.073431620907993e-11,-0.037128041997665846,0.5378072216793534,0.4604141977689842,8.324043172801843e-11
9781784456665,On the Farm (Junior Press Out and Build Gift Box),gardners_vi_books_ams006,,hardcover,toddler,-0.14489405828284888,0.11465783434088314,1.2490825383422535,1.6897415438039898,1.8339399980236963,1.0600985936646141e-11,-0.03770774608459537,-0.05086441641447909,-0.24857702304335216,1.0829899858187124e-11
9780794516000,See Under The Ground (See Inside Science),usborne,2007-01-01,hardcover,preadolescence,-0.4046898090138725,0.9217894736766062,0.8890835472080204,1.0898101573381946,0.1069650452140955,-0.04278540393252618,-0.25208735652349523,-0.2757880887536854,-0.517485557955145,-0.04278540393252618
9781419741869,Rodrick Rules: A hilariously awkward sibling showdown from the #1 international bestselling Diary of a Wimpy Kid series (Book 2),amulet_books,2008-02-01,,preadolescence,0.8314727643826638,-0.024984317793325023,-0.44424604958543507,-0.6989760867111947,0.46085335521606285,0.33891010832859686,3.0009511788500127,-0.5225838743682572,-0.8248166139774133,0.33891010832859686
9781409582588,Lift-the-flap Opposites,gardners_vi_books_ams006,2015-01-01,board_book,toddler,-0.4046898090138725,1.5920718039208057,0.5157512601058529,1.0843061996641967,0.050342915613780674,0.33891010832859686,-0.23467415650681858,0.25958901231496245,-0.4095333753094465,0.33891010832859686
9782764316375,Thomas Sliding Puzzle Book,phidal,1925-01-01,paperback,toddler,-0.1500599559261643,0.7877330076277665,0.4090848923623764,1.1723695224481667,0.7156529384174792,-3.2871972581520694,-0.2613556726614038,3.0027437563880395,1.205886401230784,-3.2871972581520694
9781405234788,Thomas & Friends: 'Arry and Bert (Thomas Story Library),egmont,2008-01-01,paperback,preschool,-0.309600380291062,-0.8432873292997849,-1.3731323353515423,-0.7375037904291817,-0.7282113663905474,0.14806235219803449,-0.25967052427269316,0.38494560183347504,2.5522538050409898,0.14806235219803449
9780545647717,"Sweet Child of Mine: A Caroline Jayne Church Treasury by Church, Caroline Jayne (2014) Hardcover",cartwheel_books,2014-08-26,,toddler,-0.34525891606211595,1.5920718039208057,-0.3331352498526471,0.12661756438852348,0.1069650452140955,0.5297578644591575,-0.19310716291862268,-0.29439570751033955,-0.6787610104072846,0.5297578644591575
9781481491754,Hero School: Ready-to-Read Level 1 (PJ Masks),simon_spotlight,2017-07-04,,preschool,-0.309600380291062,-0.8090750020269039,0.00019714934571674511,-0.42377820301128866,-0.5300339127894458,0.14806235219803449,-0.24534676296865268,-0.3596855978845649,-0.5552964995471875,0.14806235219803449
9780718197834,Peppa Pig Theatre Show Activity Book,ladybird,2013-01-03,paperback,toddler,-0.35714509465246724,-0.35314337530871426,1.3735266340429757,1.4530713638220707,-0.6715892367902326,0.5297578644591575,-0.24759362748693353,-0.16544817402124454,-0.6926741238966949,0.5297578644591575
9781409562108,Lift The Flap Questions & Answers Body,usborne,2013-01-01,hardcover,toddler,-0.4165759876042238,1.5920718039208057,0.9513055950583819,0.9522112154882416,0.1069650452140955,0.5297578644591575,-0.14114842093337776,0.1574103338792997,-0.39574151375615213,0.5297578644591575
9781407581712,"Disney 3d Story and Activity: Toy Story 2""",parragon,,paperback,toddler,-0.3499275260786129,-0.8656300736412582,-0.1780864753913164,-0.1736046558680265,-0.46966408557029865,-2.857344575012186e-11,-0.07826986442185382,-0.07838003539441805,0.2203257178863493,-2.949681635317304e-11
9780761149613,Brain Quest Workbook: Pre-K,workman,2008-07-09,paperback,toddler,1.4020093367195268,1.0223318232132361,1.2224159464063842,0.8146122736382886,0.1069650452140955,0.5297578644591575,0.8987285639334829,-0.11517495843309102,-0.7718674773972757,0.5297578644591575
9781445461830,Disney Mini Character - Minnie Mouse,parragon,,board_book,toddler,0.40430138329130416,-0.7022487556442347,-2.110908045577254,-1.6896884680308564,-0.06290134358684882,3.1050071922423656e-11,-0.02902819730904432,-0.20788660276449097,0.7179764133359409,3.2043679152904166e-11
9781488930294,Inkredibles Disney Princess Water Wonder,hinkler,,paperback,toddler,0.06331572824907024,-0.6184634643637098,0.44464034827686855,-0.49532965277326413,0.1069650452140955,0.14806235219803449,-0.24057217586730584,-0.060644746731913536,-0.21899446810258427,0.14806235219803449
9781407583846,Toy Story 3 (Disney Classic Storybook Collection),parragon,2010-01-01,hardcover,toddler,0.0945296917808826,0.18447891040798722,-0.4635192702955327,-0.16335107881851793,-0.045560061166911324,-1.7604152091075782,-0.25152564039392505,-0.24510184027779944,1.8475116087903285,-1.7604152091075782
9780375831652,Hog and Dog (Step into Reading),random_house_books_for_young_readers,2005-11-22,paperback,preschool,-0.309600380291062,-0.8090750020269039,0.00019714934571674511,-0.42377820301128866,-0.7706779635907836,-0.23363316006308685,-0.2603726694346559,-0.18079129825918747,-0.629851966491334,-0.23363316006308685
9781741835564,School Zone Crosswords Activity Zone Book,hinkler,2009-05-01,paperback,toddler,-0.11942152284544102,-0.4020181285556871,0.8313059313469703,0.9522112154882416,-0.7282113663905474,-6.580267288586617e-11,-0.04327950921922269,-0.21975686783240223,-0.11735431951826893,-6.789128298015688e-11
9780679800927,"Five Silly Fishermen (Step-Into-Reading, Step 2)",random_house_books_for_young_readers,1989-10-17,paperback,preschool,-0.309600380291062,-0.811169634308917,0.00019714934571674511,-0.42377820301128866,-0.798989028390941,0.14806235219803449,-0.24394247264472713,-0.24967213260399523,-0.8027970985247932,0.14806235219803449
9780439690546,The Second Captain Underpants Collection (Books 5-7 & The Adventures of Super Diaper Baby),scholastic,2004-10-01,paperback,preadolescence,2.6203426422305363,0.6201624250667166,-0.555356849318223,-0.6989760867111947,1.5225182852219648,0.14806235219803449,-0.2561597984628793,-0.0730629791417157,-0.24081622182316484,0.14806235219803449
9781488925573,Art Maker Complete Calligraphy,hinkler,,paperback,toddler,-0.09168633192643584,0.6313337972374532,2.2979684878197717,1.4090397024300858,0.6024086792168499,2.52307685468022e-11,0.11709096970570508,-0.3593591484326938,-0.855820063035318,2.592281097751856e-11
9781445421179,Disney Sticker Scene Cars 2,parragon,2011-06-01,paperback,toddler,-0.4284621661945751,-0.7022487556442347,0.7246395636034946,0.9301953847922496,-0.7282113663905474,-7.859706903006865e-11,-0.10158077001095023,-0.04368252847331428,0.007778229995600031,-8.110484466896299e-11
9781101632895,Little Miss Birthday (Mr. Men and Little Miss),price_stern_sloan,2007-01-11,,preschool,-0.309600380291062,-0.15326222053682953,0.04742867898717229,0.06319187040983869,-0.2271407556312768,0.5297578644591575,-0.14128884996577032,-0.3596855978845649,-0.07827773604522557,0.5297578644591575
